video_path,text,num_frames,height,width,flow
/data/shuaizhang/DATA/training_512_17/007203bffc9af03d.mp4,Room,17,512,512,15.819831848144531
/data/shuaizhang/DATA/training_512_17/00761c6dcec91853.mp4,Room,17,512,512,9.735316276550293
/data/shuaizhang/DATA/training_512_17/00792147e1d4d89f.mp4,Room,17,512,512,3.4832162857055664
/data/shuaizhang/DATA/training_512_17/007d0bb3766407e4.mp4,Room,17,512,512,1.236729383468628
/data/shuaizhang/DATA/training_512_17/0081dc6b188fefe7.mp4,Room,17,512,512,1.7551161050796509
/data/shuaizhang/DATA/training_512_17/0083e7de502c19b2.mp4,Room,17,512,512,5.2301716804504395
/data/shuaizhang/DATA/training_512_17/00888b1ef369e94f.mp4,Room,17,512,512,12.932109832763672
/data/shuaizhang/DATA/training_512_17/008d5bc870d12c22.mp4,Room,17,512,512,12.737174034118652
/data/shuaizhang/DATA/training_512_17/008f83302bfa22b5.mp4,Room,17,512,512,11.483044624328613
/data/shuaizhang/DATA/training_512_17/0094ab5b4b9b9bcd.mp4,Room,17,512,512,1.2273268699645996
/data/shuaizhang/DATA/training_512_17/00980329a3221f1c.mp4,Room,17,512,512,1.1472119092941284
/data/shuaizhang/DATA/training_512_17/009a939c6fef1912.mp4,Room,17,512,512,5.034915447235107
/data/shuaizhang/DATA/training_512_17/009e573e59c8c393.mp4,Room,17,512,512,9.88616943359375
/data/shuaizhang/DATA/training_512_17/009f5248262f70e0.mp4,Room,17,512,512,3.954373836517334
/data/shuaizhang/DATA/training_512_17/00a5a09a0c68b59b.mp4,Room,17,512,512,12.536946296691895
/data/shuaizhang/DATA/training_512_17/00a861d699fb7797.mp4,Room,17,512,512,2.739020586013794
/data/shuaizhang/DATA/training_512_17/00a9f110ad222aa4.mp4,Room,17,512,512,3.616899013519287
/data/shuaizhang/DATA/training_512_17/00ac578dde876be6.mp4,Room,17,512,512,2.211582899093628
/data/shuaizhang/DATA/training_512_17/00aefda94b20b99c.mp4,Room,17,512,512,1.2911728620529175
/data/shuaizhang/DATA/training_512_17/00b38f4cec2b21aa.mp4,Room,17,512,512,6.435002326965332
/data/shuaizhang/DATA/training_512_17/00b647226f5d6904.mp4,Room,17,512,512,7.043342590332031
/data/shuaizhang/DATA/training_512_17/00b9a7963f9bd9c6.mp4,Room,17,512,512,2.8030893802642822
/data/shuaizhang/DATA/training_512_17/00bbf676b3378549.mp4,Room,17,512,512,13.792318344116211
/data/shuaizhang/DATA/training_512_17/00c14c53270e07a6.mp4,Room,17,512,512,13.912544250488281
/data/shuaizhang/DATA/training_512_17/00c5167e29241893.mp4,Room,17,512,512,7.890046119689941
/data/shuaizhang/DATA/training_512_17/00c7f771cf92741a.mp4,Room,17,512,512,9.829432487487793
/data/shuaizhang/DATA/training_512_17/00cdf8750f5182cc.mp4,Room,17,512,512,9.845305442810059
/data/shuaizhang/DATA/training_512_17/00d6ba6970d77bb1.mp4,Room,17,512,512,9.18096923828125
/data/shuaizhang/DATA/training_512_17/00dccc33a223dfb7.mp4,Room,17,512,512,0.6709262132644653
/data/shuaizhang/DATA/training_512_17/00e3ca22a19234c6.mp4,Room,17,512,512,1.6986043453216553
/data/shuaizhang/DATA/training_512_17/00e7f68556c9ec9a.mp4,Room,17,512,512,6.548249244689941
/data/shuaizhang/DATA/training_512_17/00ed6136c07aea5f.mp4,Room,17,512,512,5.3569183349609375
/data/shuaizhang/DATA/training_512_17/00f08e59fbb6ec33.mp4,Room,17,512,512,10.090618133544922
/data/shuaizhang/DATA/training_512_17/01013ae23fd56cf6.mp4,Room,17,512,512,1.2920279502868652
/data/shuaizhang/DATA/training_512_17/01049871f9386ff4.mp4,Room,17,512,512,5.5549726486206055
/data/shuaizhang/DATA/training_512_17/010b84cc55023da5.mp4,Room,17,512,512,9.304028511047363
/data/shuaizhang/DATA/training_512_17/010fb4b5e0e37c71.mp4,Room,17,512,512,8.823052406311035
/data/shuaizhang/DATA/training_512_17/01113025f7252958.mp4,Room,17,512,512,9.405625343322754
/data/shuaizhang/DATA/training_512_17/01199e81be41c98a.mp4,Room,17,512,512,2.728787899017334
/data/shuaizhang/DATA/training_512_17/011b2d1dc9c24538.mp4,Room,17,512,512,5.708370208740234
/data/shuaizhang/DATA/training_512_17/011dbae1fc189e93.mp4,Room,17,512,512,2.212266683578491
/data/shuaizhang/DATA/training_512_17/0120521cfa518c34.mp4,Room,17,512,512,7.852071762084961
/data/shuaizhang/DATA/training_512_17/01221cc8ac59f560.mp4,Room,17,512,512,10.513253211975098
/data/shuaizhang/DATA/training_512_17/012785080357adfd.mp4,Room,17,512,512,24.349838256835938
/data/shuaizhang/DATA/training_512_17/012ae7e6ae8eb7b1.mp4,Room,17,512,512,1.3860887289047241
/data/shuaizhang/DATA/training_512_17/012f24ca4b69e4d8.mp4,Room,17,512,512,4.596891403198242
/data/shuaizhang/DATA/training_512_17/013264a550df794f.mp4,Room,17,512,512,16.019275665283203
/data/shuaizhang/DATA/training_512_17/0136def488ea8f2a.mp4,Room,17,512,512,10.584362030029297
/data/shuaizhang/DATA/training_512_17/013c246d246a1697.mp4,Room,17,512,512,7.967474937438965
/data/shuaizhang/DATA/training_512_17/013e509c64d311ba.mp4,Room,17,512,512,6.817391872406006
/data/shuaizhang/DATA/training_512_17/013ff0b9b7a67bc5.mp4,Room,17,512,512,2.633101224899292
/data/shuaizhang/DATA/training_512_17/0143864395cecb80.mp4,Room,17,512,512,1.177738070487976
/data/shuaizhang/DATA/training_512_17/01451c8336b62856.mp4,Room,17,512,512,8.98654842376709
/data/shuaizhang/DATA/training_512_17/014ea8547585c518.mp4,Room,17,512,512,5.639477252960205
/data/shuaizhang/DATA/training_512_17/0154dcafdf387a0a.mp4,Room,17,512,512,4.136666774749756
/data/shuaizhang/DATA/training_512_17/0157375f8be4eb08.mp4,Room,17,512,512,1.5197858810424805
/data/shuaizhang/DATA/training_512_17/015a67bb6f2299e4.mp4,Room,17,512,512,8.541240692138672
/data/shuaizhang/DATA/training_512_17/015f5a7965860c29.mp4,Room,17,512,512,21.796091079711914
/data/shuaizhang/DATA/training_512_17/01604c0e579e68e3.mp4,Room,17,512,512,4.990731716156006
/data/shuaizhang/DATA/training_512_17/016349b94babf6d4.mp4,Room,17,512,512,27.62874984741211
/data/shuaizhang/DATA/training_512_17/01687b961861c900.mp4,Room,17,512,512,17.84549903869629
/data/shuaizhang/DATA/training_512_17/016d100b1e6854d0.mp4,Room,17,512,512,5.708983421325684
/data/shuaizhang/DATA/training_512_17/017352ea723d6cf8.mp4,Room,17,512,512,3.3838047981262207
/data/shuaizhang/DATA/training_512_17/01794a4d7bb72235.mp4,Room,17,512,512,5.098054885864258
/data/shuaizhang/DATA/training_512_17/017ceac43c423ed1.mp4,Room,17,512,512,15.830528259277344
/data/shuaizhang/DATA/training_512_17/0180a88d06d9833f.mp4,Room,17,512,512,1.0991164445877075
/data/shuaizhang/DATA/training_512_17/01884fcad97c04cb.mp4,Room,17,512,512,0.7688053846359253
/data/shuaizhang/DATA/training_512_17/018e7d43f8ef9d06.mp4,Room,17,512,512,11.840004920959473
/data/shuaizhang/DATA/training_512_17/0193a365ffbc8188.mp4,Room,17,512,512,6.7105913162231445
/data/shuaizhang/DATA/training_512_17/01975851834778fa.mp4,Room,17,512,512,2.761486291885376
/data/shuaizhang/DATA/training_512_17/019c3a53ef793463.mp4,Room,17,512,512,0.4595792591571808
/data/shuaizhang/DATA/training_512_17/019fdd708d7163bd.mp4,Room,17,512,512,3.7965056896209717
/data/shuaizhang/DATA/training_512_17/01a6450c530ee399.mp4,Room,17,512,512,7.765835762023926
/data/shuaizhang/DATA/training_512_17/01aa2739b19d3e31.mp4,Room,17,512,512,2.566014051437378
/data/shuaizhang/DATA/training_512_17/01acd2ba8e3e6f7c.mp4,Room,17,512,512,5.708519458770752
/data/shuaizhang/DATA/training_512_17/01b1548c7d661213.mp4,Room,17,512,512,8.778153419494629
/data/shuaizhang/DATA/training_512_17/01b5eee3faf8485a.mp4,Room,17,512,512,6.595343112945557
/data/shuaizhang/DATA/training_512_17/01bdfa97c1000a13.mp4,Room,17,512,512,7.037827968597412
/data/shuaizhang/DATA/training_512_17/01c0f4a6c7d1c5da.mp4,Room,17,512,512,14.84110164642334
/data/shuaizhang/DATA/training_512_17/01c5723c47c79997.mp4,Room,17,512,512,5.234414577484131
/data/shuaizhang/DATA/training_512_17/01c8cb556faf79ab.mp4,Room,17,512,512,7.772186279296875
/data/shuaizhang/DATA/training_512_17/01ca9418e0e04a51.mp4,Room,17,512,512,6.606700897216797
/data/shuaizhang/DATA/training_512_17/01ce00ad16889370.mp4,Room,17,512,512,0.6910437345504761
/data/shuaizhang/DATA/training_512_17/01d4d24e9f33aa8f.mp4,Room,17,512,512,7.945606231689453
/data/shuaizhang/DATA/training_512_17/01d7bb5fec91c594.mp4,Room,17,512,512,17.988262176513672
/data/shuaizhang/DATA/training_512_17/01df3fff1e49799c.mp4,Room,17,512,512,17.188631057739258
/data/shuaizhang/DATA/training_512_17/01e19ebbbf9990d0.mp4,Room,17,512,512,4.617773532867432
/data/shuaizhang/DATA/training_512_17/01e5207480d75225.mp4,Room,17,512,512,7.844799995422363
/data/shuaizhang/DATA/training_512_17/01e5a931a368c08a.mp4,Room,17,512,512,10.976118087768555
/data/shuaizhang/DATA/training_512_17/01e7660fc6effde6.mp4,Room,17,512,512,4.0142340660095215
/data/shuaizhang/DATA/training_512_17/01eb06e5a91df1f4.mp4,Room,17,512,512,9.994970321655273
/data/shuaizhang/DATA/training_512_17/01ee01dbb3b36a48.mp4,Room,17,512,512,2.0563418865203857
/data/shuaizhang/DATA/training_512_17/01f2cacd6196c1c4.mp4,Room,17,512,512,6.7136969566345215
/data/shuaizhang/DATA/training_512_17/01f717e1a0b3df40.mp4,Room,17,512,512,11.435904502868652
/data/shuaizhang/DATA/training_512_17/01fb53b15143522f.mp4,Room,17,512,512,2.329963207244873
/data/shuaizhang/DATA/training_512_17/01fe7ffb0ebe1f90.mp4,Room,17,512,512,1.15668785572052
/data/shuaizhang/DATA/training_512_17/020551a90bfcc451.mp4,Room,17,512,512,2.6906838417053223
/data/shuaizhang/DATA/training_512_17/020b1d941cb8e03a.mp4,Room,17,512,512,3.5071260929107666
/data/shuaizhang/DATA/training_512_17/020f438641a03015.mp4,Room,17,512,512,2.970682382583618
/data/shuaizhang/DATA/training_512_17/021396e83a02362d.mp4,Room,17,512,512,3.995604991912842
/data/shuaizhang/DATA/training_512_17/0218dc3ff18c1b01.mp4,Room,17,512,512,10.940186500549316
/data/shuaizhang/DATA/training_512_17/021fe1a2ec9ab0c3.mp4,Room,17,512,512,6.545619010925293
/data/shuaizhang/DATA/training_512_17/0223c85e8003b7e1.mp4,Room,17,512,512,9.801238059997559
/data/shuaizhang/DATA/training_512_17/0225b100c433537e.mp4,Room,17,512,512,2.3144726753234863
/data/shuaizhang/DATA/training_512_17/022a4474029acfdf.mp4,Room,17,512,512,3.7707629203796387
/data/shuaizhang/DATA/training_512_17/022dcc77d485117a.mp4,Room,17,512,512,19.94161605834961
/data/shuaizhang/DATA/training_512_17/02314047509da14e.mp4,Room,17,512,512,2.775819778442383
/data/shuaizhang/DATA/training_512_17/0238a81e9b06b43d.mp4,Room,17,512,512,2.713822841644287
/data/shuaizhang/DATA/training_512_17/023dd7f0dd79eac3.mp4,Room,17,512,512,6.906248569488525
/data/shuaizhang/DATA/training_512_17/02414574b4194ec6.mp4,Room,17,512,512,10.160687446594238
/data/shuaizhang/DATA/training_512_17/0246dfe96b27b4ce.mp4,Room,17,512,512,3.4410560131073
/data/shuaizhang/DATA/training_512_17/024a79375f050210.mp4,Room,17,512,512,9.354103088378906
/data/shuaizhang/DATA/training_512_17/024fe5e0479436d7.mp4,Room,17,512,512,2.0872254371643066
/data/shuaizhang/DATA/training_512_17/0251ecf2605d4d19.mp4,Room,17,512,512,2.8308870792388916
/data/shuaizhang/DATA/training_512_17/0255aa28b140dcec.mp4,Room,17,512,512,14.11034107208252
/data/shuaizhang/DATA/training_512_17/025896cb1c584182.mp4,Room,17,512,512,10.917219161987305
/data/shuaizhang/DATA/training_512_17/026013ca541c30da.mp4,Room,17,512,512,11.385795593261719
/data/shuaizhang/DATA/training_512_17/02651a0be3024627.mp4,Room,17,512,512,3.0039174556732178
/data/shuaizhang/DATA/training_512_17/02660d7eeff1def7.mp4,Room,17,512,512,1.253206729888916
/data/shuaizhang/DATA/training_512_17/0269bdc7f1711203.mp4,Room,17,512,512,21.431692123413086
/data/shuaizhang/DATA/training_512_17/026b6ccfcd08ea80.mp4,Room,17,512,512,6.600154876708984
/data/shuaizhang/DATA/training_512_17/0270b9d12ac462c1.mp4,Room,17,512,512,12.224045753479004
/data/shuaizhang/DATA/training_512_17/0274ae92b3b40648.mp4,Room,17,512,512,13.308871269226074
/data/shuaizhang/DATA/training_512_17/0279ce58d78444e9.mp4,Room,17,512,512,8.276491165161133
/data/shuaizhang/DATA/training_512_17/027c1f8fdd9ddf10.mp4,Room,17,512,512,10.568547248840332
/data/shuaizhang/DATA/training_512_17/0280e393cd4ecd02.mp4,Room,17,512,512,1.9804354906082153
/data/shuaizhang/DATA/training_512_17/028310f8d3315419.mp4,Room,17,512,512,1.404340386390686
/data/shuaizhang/DATA/training_512_17/0284a77587f91afb.mp4,Room,17,512,512,1.5209126472473145
/data/shuaizhang/DATA/training_512_17/02895b6913ae80f4.mp4,Room,17,512,512,9.22945499420166
/data/shuaizhang/DATA/training_512_17/028a8615ae331a19.mp4,Room,17,512,512,13.0499906539917
/data/shuaizhang/DATA/training_512_17/028c88480a0cb5d4.mp4,Room,17,512,512,6.427382469177246
/data/shuaizhang/DATA/training_512_17/0296e319701adeab.mp4,Room,17,512,512,7.0935516357421875
/data/shuaizhang/DATA/training_512_17/029e73ee7b1b0b0b.mp4,Room,17,512,512,6.284763813018799
/data/shuaizhang/DATA/training_512_17/02a0d88ab226852a.mp4,Room,17,512,512,3.191047430038452
/data/shuaizhang/DATA/training_512_17/02a53a0050230704.mp4,Room,17,512,512,10.003277778625488
/data/shuaizhang/DATA/training_512_17/02a8b1ebd85a135b.mp4,Room,17,512,512,12.28480052947998
/data/shuaizhang/DATA/training_512_17/02ae95aab1b4932e.mp4,Room,17,512,512,11.060818672180176
/data/shuaizhang/DATA/training_512_17/02b09bce2ef84fb0.mp4,Room,17,512,512,20.847505569458008
/data/shuaizhang/DATA/training_512_17/02b36f4d14194586.mp4,Room,17,512,512,1.9840612411499023
/data/shuaizhang/DATA/training_512_17/02b97fbf802a5e63.mp4,Room,17,512,512,1.5198460817337036
/data/shuaizhang/DATA/training_512_17/02bfbd3c55d5884c.mp4,Room,17,512,512,16.504451751708984
/data/shuaizhang/DATA/training_512_17/02c4828c2f604701.mp4,Room,17,512,512,5.705377578735352
/data/shuaizhang/DATA/training_512_17/02c7d4beb632b6d6.mp4,Room,17,512,512,7.914259433746338
/data/shuaizhang/DATA/training_512_17/02c9887088d3b4ed.mp4,Room,17,512,512,12.270490646362305
/data/shuaizhang/DATA/training_512_17/02cebccd52e7833b.mp4,Room,17,512,512,2.878596782684326
/data/shuaizhang/DATA/training_512_17/02d29a4aa8a7ad5b.mp4,Room,17,512,512,6.0669708251953125
/data/shuaizhang/DATA/training_512_17/02d8bb7d9a697e4b.mp4,Room,17,512,512,10.382828712463379
/data/shuaizhang/DATA/training_512_17/02dbed97d4546d8c.mp4,Room,17,512,512,11.748647689819336
/data/shuaizhang/DATA/training_512_17/02df65abb7c0bfb0.mp4,Room,17,512,512,6.019082546234131
/data/shuaizhang/DATA/training_512_17/02e1c042a514e0cb.mp4,Room,17,512,512,2.216625452041626
/data/shuaizhang/DATA/training_512_17/02e3bcaee841305c.mp4,Room,17,512,512,3.452901601791382
/data/shuaizhang/DATA/training_512_17/02ea4129dd5d7b3d.mp4,Room,17,512,512,25.480493545532227
/data/shuaizhang/DATA/training_512_17/02eea15d07bbc607.mp4,Room,17,512,512,2.023026943206787
/data/shuaizhang/DATA/training_512_17/02f1d3b1d43877df.mp4,Room,17,512,512,3.087228298187256
/data/shuaizhang/DATA/training_512_17/02f5bb43339068c5.mp4,Room,17,512,512,4.566246509552002
/data/shuaizhang/DATA/training_512_17/02f844373f2dcf3d.mp4,Room,17,512,512,7.915328502655029
/data/shuaizhang/DATA/training_512_17/02fa76b71dc91e15.mp4,Room,17,512,512,3.658874034881592
/data/shuaizhang/DATA/training_512_17/02ff8fdb53266725.mp4,Room,17,512,512,10.373257637023926
/data/shuaizhang/DATA/training_512_17/0300e98ea0b7e0d1.mp4,Room,17,512,512,2.9064714908599854
/data/shuaizhang/DATA/training_512_17/0301db00c3f83f48.mp4,Room,17,512,512,7.397922515869141
/data/shuaizhang/DATA/training_512_17/0306e29a9b02fc0d.mp4,Room,17,512,512,17.468259811401367
/data/shuaizhang/DATA/training_512_17/0311500610ca9f66.mp4,Room,17,512,512,5.314816951751709
/data/shuaizhang/DATA/training_512_17/031413325619677b.mp4,Room,17,512,512,4.280604362487793
/data/shuaizhang/DATA/training_512_17/0315e41f172fd12f.mp4,Room,17,512,512,7.5935282707214355
/data/shuaizhang/DATA/training_512_17/0319c6e14cfff622.mp4,Room,17,512,512,3.6046156883239746
/data/shuaizhang/DATA/training_512_17/031b56a2e1e4bbbd.mp4,Room,17,512,512,1.2361468076705933
/data/shuaizhang/DATA/training_512_17/031f8b9e66601e5e.mp4,Room,17,512,512,3.971724510192871
/data/shuaizhang/DATA/training_512_17/03236c69ed00c0ef.mp4,Room,17,512,512,11.459006309509277
/data/shuaizhang/DATA/training_512_17/03272d46e7fc37c6.mp4,Room,17,512,512,5.080938339233398
/data/shuaizhang/DATA/training_512_17/032c4532de6a859b.mp4,Room,17,512,512,5.6910576820373535
/data/shuaizhang/DATA/training_512_17/033380b8c9ced0fa.mp4,Room,17,512,512,4.45835018157959
/data/shuaizhang/DATA/training_512_17/0339818f120ea7ab.mp4,Room,17,512,512,8.467794418334961
/data/shuaizhang/DATA/training_512_17/033b631b4a7b6397.mp4,Room,17,512,512,7.992592811584473
/data/shuaizhang/DATA/training_512_17/03424d8cb042fbc6.mp4,Room,17,512,512,5.015780925750732
/data/shuaizhang/DATA/training_512_17/0349f032659258fb.mp4,Room,17,512,512,2.8710267543792725
/data/shuaizhang/DATA/training_512_17/034e4f9e2b30a3ca.mp4,Room,17,512,512,3.4978086948394775
/data/shuaizhang/DATA/training_512_17/03517651ba03d4c0.mp4,Room,17,512,512,0.9792714715003967
/data/shuaizhang/DATA/training_512_17/0356f20494f9dc73.mp4,Room,17,512,512,6.588242530822754
/data/shuaizhang/DATA/training_512_17/035ba49c8074f0d4.mp4,Room,17,512,512,4.1560845375061035
/data/shuaizhang/DATA/training_512_17/035e60a5f98d750c.mp4,Room,17,512,512,8.682900428771973
/data/shuaizhang/DATA/training_512_17/0362bc618a029222.mp4,Room,17,512,512,2.0231595039367676
/data/shuaizhang/DATA/training_512_17/036724ed27bc068a.mp4,Room,17,512,512,6.594233989715576
/data/shuaizhang/DATA/training_512_17/036cf5b39576c192.mp4,Room,17,512,512,2.0387423038482666
/data/shuaizhang/DATA/training_512_17/03704dad48e824f9.mp4,Room,17,512,512,16.000455856323242
/data/shuaizhang/DATA/training_512_17/0377dda9f7523d84.mp4,Room,17,512,512,6.898839473724365
/data/shuaizhang/DATA/training_512_17/0378dee255b839bb.mp4,Room,17,512,512,1.3103907108306885
/data/shuaizhang/DATA/training_512_17/037c5752526c12c6.mp4,Room,17,512,512,9.702083587646484
/data/shuaizhang/DATA/training_512_17/037e425a971919a5.mp4,Room,17,512,512,8.313139915466309
/data/shuaizhang/DATA/training_512_17/03805e0aecc9ae58.mp4,Room,17,512,512,4.86370849609375
/data/shuaizhang/DATA/training_512_17/03894efc89629716.mp4,Room,17,512,512,4.150735378265381
/data/shuaizhang/DATA/training_512_17/038c23fe8ac608d2.mp4,Room,17,512,512,5.780916690826416
/data/shuaizhang/DATA/training_512_17/038f6464b4f58072.mp4,Room,17,512,512,11.743317604064941
/data/shuaizhang/DATA/training_512_17/03949f3d535d6384.mp4,Room,17,512,512,15.745290756225586
/data/shuaizhang/DATA/training_512_17/03972e52d77a20b6.mp4,Room,17,512,512,5.631721019744873
/data/shuaizhang/DATA/training_512_17/039b1dfb06179920.mp4,Room,17,512,512,2.570563554763794
/data/shuaizhang/DATA/training_512_17/039e7bca66766dac.mp4,Room,17,512,512,17.268957138061523
/data/shuaizhang/DATA/training_512_17/03a215962a6aa73f.mp4,Room,17,512,512,4.2387566566467285
/data/shuaizhang/DATA/training_512_17/03a4047c49065b31.mp4,Room,17,512,512,4.989506244659424
/data/shuaizhang/DATA/training_512_17/03a5595274dc8b6d.mp4,Room,17,512,512,13.412190437316895
/data/shuaizhang/DATA/training_512_17/03a8cb9065084812.mp4,Room,17,512,512,4.375802993774414
/data/shuaizhang/DATA/training_512_17/03ab9dc41016ec67.mp4,Room,17,512,512,5.018355369567871
/data/shuaizhang/DATA/training_512_17/03aeb7cc51b34332.mp4,Room,17,512,512,13.63603401184082
/data/shuaizhang/DATA/training_512_17/03b200f98be1abc1.mp4,Room,17,512,512,2.6083216667175293
/data/shuaizhang/DATA/training_512_17/03b718ad527c4d1e.mp4,Room,17,512,512,21.587453842163086
/data/shuaizhang/DATA/training_512_17/03bda04a27d82a5b.mp4,Room,17,512,512,2.593968152999878
/data/shuaizhang/DATA/training_512_17/03c010d19f1452fb.mp4,Room,17,512,512,14.79059886932373
/data/shuaizhang/DATA/training_512_17/03c5717890c26e1d.mp4,Room,17,512,512,4.9496169090271
/data/shuaizhang/DATA/training_512_17/03ca81eb48477658.mp4,Room,17,512,512,1.950463891029358
/data/shuaizhang/DATA/training_512_17/03ccd89f68dc8276.mp4,Room,17,512,512,13.326008796691895
/data/shuaizhang/DATA/training_512_17/03d05f69a1cab4f8.mp4,Room,17,512,512,4.031521320343018
/data/shuaizhang/DATA/training_512_17/03d7cd9a36815f41.mp4,Room,17,512,512,8.039946556091309
/data/shuaizhang/DATA/training_512_17/03dc9eff93e10aa5.mp4,Room,17,512,512,7.810194969177246
/data/shuaizhang/DATA/training_512_17/03e06c2a6e1c1708.mp4,Room,17,512,512,16.219745635986328
/data/shuaizhang/DATA/training_512_17/03e1445429ae221f.mp4,Room,17,512,512,2.850738525390625
/data/shuaizhang/DATA/training_512_17/03e5fa9b6ed68049.mp4,Room,17,512,512,1.090523362159729
/data/shuaizhang/DATA/training_512_17/03e86c713a19368a.mp4,Room,17,512,512,8.261067390441895
/data/shuaizhang/DATA/training_512_17/03ea388058ebd7c7.mp4,Room,17,512,512,7.361826419830322
/data/shuaizhang/DATA/training_512_17/03ec93b385b7c560.mp4,Room,17,512,512,3.2122933864593506
/data/shuaizhang/DATA/training_512_17/03efa181c819191c.mp4,Room,17,512,512,10.719305038452148
/data/shuaizhang/DATA/training_512_17/03f414ba778a0d1f.mp4,Room,17,512,512,8.553786277770996
/data/shuaizhang/DATA/training_512_17/03f5fe7b961cd822.mp4,Room,17,512,512,13.147064208984375
/data/shuaizhang/DATA/training_512_17/03f7f7496ff5713f.mp4,Room,17,512,512,7.896687984466553
/data/shuaizhang/DATA/training_512_17/03fcc7f08b6230dd.mp4,Room,17,512,512,8.807494163513184
/data/shuaizhang/DATA/training_512_17/0400ae2f8f9d11a4.mp4,Room,17,512,512,2.609590530395508
/data/shuaizhang/DATA/training_512_17/0404b811068d9c22.mp4,Room,17,512,512,9.572274208068848
/data/shuaizhang/DATA/training_512_17/04079c76c9372181.mp4,Room,17,512,512,1.5662734508514404
/data/shuaizhang/DATA/training_512_17/040bcba828e1485b.mp4,Room,17,512,512,7.504250526428223
/data/shuaizhang/DATA/training_512_17/040d00bb80671855.mp4,Room,17,512,512,9.670397758483887
/data/shuaizhang/DATA/training_512_17/04141e7311b5b776.mp4,Room,17,512,512,13.800619125366211
/data/shuaizhang/DATA/training_512_17/0418bc556c8c2d2b.mp4,Room,17,512,512,3.8486151695251465
/data/shuaizhang/DATA/training_512_17/041995839164ee42.mp4,Room,17,512,512,4.2327752113342285
/data/shuaizhang/DATA/training_512_17/0421b2f436f8639b.mp4,Room,17,512,512,21.710573196411133
/data/shuaizhang/DATA/training_512_17/04285c62eb6cc081.mp4,Room,17,512,512,2.8995046615600586
/data/shuaizhang/DATA/training_512_17/0429d1aaf10d9da0.mp4,Room,17,512,512,27.147884368896484
/data/shuaizhang/DATA/training_512_17/042d9e064eb3a78c.mp4,Room,17,512,512,6.872584342956543
/data/shuaizhang/DATA/training_512_17/04319445f2148c64.mp4,Room,17,512,512,3.83457350730896
/data/shuaizhang/DATA/training_512_17/04350c5274a81d85.mp4,Room,17,512,512,17.527069091796875
/data/shuaizhang/DATA/training_512_17/0436c88a2749aeef.mp4,Room,17,512,512,11.632465362548828
/data/shuaizhang/DATA/training_512_17/043c472a01d961fd.mp4,Room,17,512,512,14.800237655639648
